anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity_rank,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year,weighted_avg,popularity_score,normalized_weight,normalized_popularity,normalized_fav,final_score
34438,Code Geass: Hangyaku no Lelouch I - Koudou,,コードギアス 反逆のルルーシュⅠ 興道,Code Geass: Lelouch of the Rebellion - Awakening,https://myanimelist.cdn-dena.com/images/anime/6/87709.jpg,Movie,Original,1,Finished Airing,False,"Oct 21, 2017","{'from': '2017-10-21', 'to': '2017-10-21'}",2 hr. 15 min.,R+ - Mild Nudity,8.18,2481,332.0,2181,28352,87,,,,"{'Alternative version': [{'mal_id': 1575, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1575/Code_Geass__Hangyaku_no_Lelouch', 'title': 'Code Geass: Hangyaku no Lelouch'}], 'Sequel': [{'mal_id': 34439, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34439/Code_Geass__Hangyaku_no_Lelouch_II_-_Handou', 'title': 'Code Geass: Hangyaku no Lelouch II - Handou'}]}",,Funimation,Sunrise,"Action, Military, Sci-Fi, Super Power, Mecha, School","['""COLORS"" by FLOW']","['""Aka dake ga Tarinai (赤だけが足りない)"" by Iris']",135.0,2017.0,8.134424184676968,4279,0.8650900318151711,0.727457208399506,0.019608026568127605,0.5320112380383256
14353,Death Billiards,Death Billiards,デス・ビリヤード,"Wakate Animator Ikusei Project, 2012 Young Animator Training Project, Anime Mirai 2012",https://myanimelist.cdn-dena.com/images/anime/11/48721.jpg,Movie,Original,1,Finished Airing,False,"Mar 2, 2013","{'from': '2013-03-02', 'to': '2013-03-02'}",25 min.,R - 17+ (violence & profanity),8.01,81162,542.0,637,132203,226,"Death Billiards is one of the four anime works that each received 38 million yen (about US$480,000) from the ""2012 Young Animator Training Project."" Just like in 2010 and 2011, the animation labor group received 214.5 million yen (US$2.65 million) from the Japanese government&#039;s Agency for Cultural Affairs, and it distributed most of those funds to studios who train young animators on-the-job.The film was later expanded into the 2015 TV anime Death Parade.",,,"{'Other': [{'mal_id': 13863, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13863/Arve_Rezzle__Kikaijikake_no_Yousei-tachi', 'title': 'Arve Rezzle: Kikaijikake no Yousei-tachi'}, {'mal_id': 14347, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14347/Ryo', 'title': 'Ryo'}, {'mal_id': 14349, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14349/Little_Witch_Academia', 'title': 'Little Witch Academia'}], 'Alternative version': [{'mal_id': 28223, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28223/Death_Parade', 'title': 'Death Parade'}]}",,Funimation,Madhouse,"Game, Mystery, Psychological, Drama, Thriller",[],[],25.0,2013.0,8.008761645303478,7442,0.9098970432642073,0.6681665784365626,0.028008793676037234,0.5300038970743464
1777,Kaze no Tairiku,The Weathering Continent,風の大陸,,https://myanimelist.cdn-dena.com/images/anime/10/74476.jpg,Movie,Light novel,1,Finished Airing,False,"Jul 18, 1992","{'from': '1992-07-18', 'to': '1992-07-18'}",55 min.,PG-13 - Teens 13 or older,6.3,1439,6395.0,5863,3112,6,,,,"{'Adaptation': [{'mal_id': 9823, 'type': 'manga', 'url': 'https://myanimelist.net/manga/9823/Kaze_no_Tairiku', 'title': 'Kaze no Tairiku'}]}","Bandai Visual, Kadokawa Shoten, Victor Entertainment, Animate Film, Imagica","Media Blasters, NYAV Post",Production I.G,"Action, Adventure, Fantasy, Supernatural","['""Kaze no Tairiku (風の大陸)"" by Yui Nishiwaki']",[],55.0,1992.0,6.345723730117776,1264,0.7941789437094982,0.7771307570142933,0.033490808737546195,0.5295841681222415
15813,Majokko Shimai no Yoyo to Nene,Magical Sisters Yoyo & Nene,魔女っこ姉妹のヨヨとネネ,Majocco Shimai no Yoyo to Nene,https://myanimelist.cdn-dena.com/images/anime/5/53567.jpg,Movie,Manga,1,Finished Airing,False,"Dec 28, 2013","{'from': '2013-12-28', 'to': '2013-12-28'}",1 hr. 40 min.,G - All Ages,7.57,4073,1431.0,3511,11187,17,,,,"{'Adaptation': [{'mal_id': 57137, 'type': 'manga', 'url': 'https://myanimelist.net/manga/57137/Noroi-ya_Shimai', 'title': 'Noroi-ya Shimai'}], 'Other': [{'mal_id': 25113, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25113/Majokko_Shimai_no_Yoyo_to_Nene_Movie_Extra__Hatsukoi_-_Mikako_Komatsu', 'title': 'Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu'}]}","Aniplex, Starchild Records, Tokuma Shoten",,ufotable,"Fantasy, Magic",[],"['""Niji no Yakusoku (虹の約束)"" by Mikako Komatsu']",100.0,2013.0,7.556429144656424,2834,0.8996735409348189,0.6712546320804659,0.027774919313344873,0.5275720204684479
1028,Arete Hime,Princess Arete,アリーテ姫,"Arite Hime, The Adventure of Princess Arete, Arete-hime",https://myanimelist.cdn-dena.com/images/anime/10/4327.jpg,Movie,Novel,1,Finished Airing,False,"Jul 21, 2001","{'from': '2001-07-21', 'to': '2001-07-21'}",1 hr. 45 min.,G - All Ages,7.03,2938,3444.0,4079,7804,34,,,,[],"Dentsu, Imagica, Shogakukan, Beyond C., Nichion",,Studio 4°C,"Fantasy, Magic","['""Красно Солнце (Krasno Solntse)"" by Origa']","['""kin&#039;iro no tsubasa (金色の翼)"" by Taeko Oonuki']",105.0,2001.0,7.029133910681782,2339,0.8230416294752081,0.7211928710075879,0.05163010430796577,0.5266353195809514
31972,Tang Lang Bu Chan,,螳螂捕蝉,"A Story in Summertime, The Praying Mantis",https://myanimelist.cdn-dena.com/images/anime/4/76910.jpg,Movie,Other,1,Finished Airing,False,1988,"{'from': None, 'to': None}",5 min.,G - All Ages,5.75,109,7909.0,11021,223,1,"This short film was produced by Shanghai Animation Film Studio using Chinese ink wash painting technique. It is based on the ancient Chinese fable ""The mantis stalks the cicada, unaware of the oriole behind"".",,,[],,,Shanghai Animation Film Studio,Historical,[],[],5.0,1988.0,6.349850816513191,4,0.8781316201631648,0.710075877889536,0.006604612002432294,0.5262879963181939
3031,Digimon Frontier: Ornismon Fukkatsu!!,Digimon Frontier: Island of Lost Digimon,デジモンフロンティア 古代デジモン（オニスモン）復活！！,"Digimon Frontier: Kodai Digimon Fukkatsu!!, Digimon Frontier: Revival of the Ancient Digimon",https://myanimelist.cdn-dena.com/images/anime/5/4416.jpg,Movie,Original,1,Finished Airing,False,"Jul 20, 2002","{'from': '2002-07-20', 'to': '2002-07-20'}",40 min.,PG - Children,6.98,7008,3634.0,3183,14132,10,,,,"{'Parent story': [{'mal_id': 1132, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1132/Digimon_Frontier', 'title': 'Digimon Frontier'}]}",,,Toei Animation,"Adventure, Comedy, Drama, Fantasy, Shounen",[],"['""FIRE!!"" by Kouji Wada']",40.0,2002.0,6.980333261205861,3138,0.8245411945048808,0.7275454385036175,0.040806398802563267,0.5256547004976504
779,Detective Conan Movie 01: The Timed Skyscraper,Case Closed The Movie: The Time Bombed Skyscraper,名探偵コナン 時計じかけの摩天楼,Meitantei Conan: Tokei Jikake no Matenrou,https://myanimelist.cdn-dena.com/images/anime/3/77131.jpg,Movie,Manga,1,Finished Airing,False,"Apr 19, 1997","{'from': '1997-04-19', 'to': '1997-04-19'}",1 hr. 34 min.,PG-13 - Teens 13 or older,7.96,23904,592.0,1852,37368,45,,,,"{'Adaptation': [{'mal_id': 109213, 'type': 'manga', 'url': 'https://myanimelist.net/manga/109213/Detective_Conan__The_Timed_Skyscraper', 'title': 'Detective Conan: The Timed Skyscraper'}], 'Parent story': [{'mal_id': 235, 'type': 'anime', 'url': 'https://myanimelist.net/anime/235/Detective_Conan', 'title': 'Detective Conan'}]}","Shogakukan Productions, YTV",Funimation,TMS Entertainment,"Adventure, Mystery, Comedy, Police, Shounen",[],"['""Happy Birthday"" by Kyoko']",94.0,1997.0,7.956016031521882,4777,0.8014244305182479,0.7501323451561673,0.033911782590392445,0.5232046242273866
2621,Natsu e no Tobira,,夏への扉,"The Door Into Summer, Opening to Summer, Natsu he no Tobira, Door to Summer",https://myanimelist.cdn-dena.com/images/anime/3/3592.jpg,Movie,Manga,1,Finished Airing,False,"Mar 20, 1981","{'from': '1981-03-20', 'to': '1981-03-20'}",59 min.,PG-13 - Teens 13 or older,6.28,1069,6478.0,5961,2989,7,,,,"{'Adaptation': [{'mal_id': 4056, 'type': 'manga', 'url': 'https://myanimelist.net/manga/4056/Natsu_e_no_Tobira', 'title': 'Natsu e no Tobira'}]}",,,"Madhouse, Toei Animation","Drama, Romance, Shoujo, Shounen Ai",[],[],59.0,1981.0,6.3419066044920935,1215,0.8028440317558556,0.7602788071289924,0.022339679124374387,0.5232026309430435
29513,Aki no Kanade,,アキの奏で,"Wakate Animator Ikusei Project, 2015 Young Animator Training Project, Anime Mirai 2015",https://myanimelist.cdn-dena.com/images/anime/9/72481.jpg,Movie,Original,1,Finished Airing,False,"Mar 22, 2015","{'from': '2015-03-22', 'to': '2015-03-22'}",25 min.,PG-13 - Teens 13 or older,7.13,6848,3063.0,3289,13093,21,"Aki no Kanade was one of the four films of Anime Mirai 2015 (Young Animator Training Project), a project funded by the Japanese government&#039;s Agency of Cultural Affairs in order to support training animators.",,,"{'Other': [{'mal_id': 29511, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29511/Ongaku_Shoujo', 'title': 'Ongaku Shoujo'}, {'mal_id': 29515, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29515/Happy_ComeCome', 'title': 'Happy ComeCome'}, {'mal_id': 29517, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29517/Kumi_to_Tulip', 'title': 'Kumi to Tulip'}]}",EXA International,,J.C.Staff,"Slice of Life, Music, School",[],[],25.0,2015.0,7.128182040968805,3028,0.7594291903211841,0.7908946532556909,0.023649375555451612,0.5194111623136678
54,Appleseed (Movie),,アップルシード,Appleseed (2004),https://myanimelist.cdn-dena.com/images/anime/9/57231.jpg,Movie,Manga,1,Finished Airing,False,"Apr 17, 2004","{'from': '2004-04-17', 'to': '2004-04-17'}",1 hr. 45 min.,R - 17+ (violence & profanity),7.19,33840,2835.0,1425,55723,153,,,,"{'Alternative version': [{'mal_id': 937, 'type': 'anime', 'url': 'https://myanimelist.net/anime/937/Appleseed', 'title': 'Appleseed'}, {'mal_id': 22677, 'type': 'anime', 'url': 'https://myanimelist.net/anime/22677/Appleseed_Alpha', 'title': 'Appleseed Alpha'}], 'Sequel': [{'mal_id': 2969, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2969/Appleseed_Saga_Ex_Machina', 'title': 'Appleseed Saga Ex Machina'}]}","Mainichi Broadcasting System, Toho, TYO Animations, TYO","Sentai Filmworks, Geneon Entertainment USA",Digital Frontier,"Action, Military, Sci-Fi, Police, Drama, Mecha, Shounen","['""Good Luck"" by Basement Jaxx']","['""Anthem"" by Boom Boom Satellites']",105.0,2004.0,7.189451055411057,5566,0.7782290030917449,0.7422798658902418,0.05184526872164274,0.5188768654421978
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,Samurai X: The Motion Picture,るろうに剣心 -明治剣客浪漫譚- 維新志士への鎮魂歌,"Rurouni Kenshin: Ishinshishi e no Requiem, Kenshin - Samurai X, Rurouni Kenshin Movie, Rurouni Kenshin - Requiem for the Restoration Royalists, Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Requiem",https://myanimelist.cdn-dena.com/images/anime/4/47845.jpg,Movie,Manga,1,Finished Airing,False,"Dec 20, 1997","{'from': '1997-12-20', 'to': '1997-12-20'}",1 hr. 31 min.,R - 17+ (violence & profanity),7.63,20935,1280.0,1856,37309,93,,,,"{'Parent story': [{'mal_id': 45, 'type': 'anime', 'url': 'https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan', 'title': 'Rurouni Kenshin: Meiji Kenkaku Romantan'}]}","Fuji TV, Sony Music Entertainment","ADV Films, Aniplex of America",Studio Gallop,"Samurai, Historical, Drama, Shounen","['""Niji (虹)"" by L&#039;arc-en-Ciel']","['""Towa no Mirai (永遠の未来 - Eternal Future)"" by Animetal']",91.0,1997.0,7.627022525345912,4768,0.8072129428067956,0.7515440268219516,0.010318536881986997,0.5177949171485424
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,Magical Girl Lyrical Nanoha: The Movie 1st,魔法少女リリカルなのは The MOVIE 1st,,https://myanimelist.cdn-dena.com/images/anime/11/16149.jpg,Movie,Original,1,Finished Airing,False,"Jan 23, 2010","{'from': '2010-01-23', 'to': '2010-01-23'}",2 hr. 10 min.,R+ - Mild Nudity,8.0,11800,555.0,2447,23462,186,,,,"{'Adaptation': [{'mal_id': 16872, 'type': 'manga', 'url': 'https://myanimelist.net/manga/16872/Mahou_Shoujo_Lyrical_Nanoha__Movie_1st_the_Comics', 'title': 'Mahou Shoujo Lyrical Nanoha: Movie 1st the Comics'}], 'Alternative version': [{'mal_id': 76, 'type': 'anime', 'url': 'https://myanimelist.net/anime/76/Mahou_Shoujo_Lyrical_Nanoha', 'title': 'Mahou Shoujo Lyrical Nanoha'}], 'Sequel': [{'mal_id': 10153, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10153/Mahou_Shoujo_Lyrical_Nanoha__The_Movie_2nd_As', 'title': 'Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s'}]}",Aniplex,,Seven Arcs,"Action, Comedy, Drama, Magic, Super Power",[],"['#1: ""My wish My love"" by Yukari Tamura', '#2: ""PHANTOM MINDS"" by Nana Mizuki']",130.0,2010.0,7.991627631987501,3941,0.7565329997361212,0.7767778365978473,0.03338790401796155,0.517010584316137
32869,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,Winter Cup Highlights Episode 1 – Winter Cup Highlights -Shadow and Light-,劇場版「黒子のバスケ」ウインターカップ総集編～影と光～,Kuroko&#039;s Basketball Movie 1: Winter Cup Highlights - Shadow and Light,https://myanimelist.cdn-dena.com/images/anime/5/82691.jpg,Movie,Manga,1,Finished Airing,False,"Sep 3, 2016","{'from': '2016-09-03', 'to': '2016-09-03'}",1 hr. 27 min.,PG-13 - Teens 13 or older,7.71,4793,1081.0,3200,13919,26,,,,"{'Full story': [{'mal_id': 11771, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11771/Kuroko_no_Basket', 'title': 'Kuroko no Basket'}], 'Sequel': [{'mal_id': 32870, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32870/Kuroko_no_Basket_Movie_2__Winter_Cup_-_Namida_no_Saki_e', 'title': 'Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e'}]}",,,Production I.G,"Sports, School, Shounen","['""The Experience"" by OLDCODEX']","['""Scribble, and Beyond"" by OLDCODEX']",87.0,2016.0,7.695564851962244,3119,0.747849812232737,0.799188283042174,0.01342438841854156,0.5149526196188394
8546,"Dr. Slump Movie 02: ""Hoyoyo!"" Uchuu Daibouken","Dr. Slump: ""Hoyoyo!"" Space Adventure",Dr.SLUMP “ほよよ!”宇宙大冒険,,https://myanimelist.cdn-dena.com/images/anime/12/23174.jpg,Movie,Manga,1,Finished Airing,False,"Jul 10, 1982","{'from': '1982-07-10', 'to': '1982-07-10'}",1 hr. 30 min.,PG-13 - Teens 13 or older,6.57,279,5322.0,8618,832,0,,,,"{'Parent story': [{'mal_id': 2222, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2222/Dr_Slump__Arale-chan', 'title': 'Dr. Slump: Arale-chan'}]}",,Discotek Media,Toei Animation,"Comedy, Sci-Fi, Shounen",[],[],90.0,1982.0,6.684429605939991,271,0.7796617455020993,0.7144873830951121,0.06245380981336826,0.5136789696754913
3258,Lily C.A.T.,Lily C.A.T.,LILY-C.A.T.,Lily Cat,https://myanimelist.cdn-dena.com/images/anime/12/5157.jpg,Movie,Original,1,Finished Airing,False,"Sep 1, 1987","{'from': '1987-09-01', 'to': '1987-09-01'}",1 hr. 7 min.,PG-13 - Teens 13 or older,6.06,1354,7203.0,5991,2961,7,,,,[],Victor Entertainment,Discotek Media,Studio Pierrot,"Space, Horror, Sci-Fi",[],"['""Listening to the Angels"" by Teressa Jonette']",67.0,1987.0,6.1249029027862845,1201,0.7681045322551567,0.7651314628551262,0.019346087281912158,0.5123520871894245
1911,Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,,トップをねらえ！＆トップをねらえ２！合体劇場版!!,"Gunbuster vs. Diebuster, Top wo Nerae! Gekijouban, Diebuster Movie (2006), DieBuster Movie, Gunbuster Movie, Top wo Nerae!, Gunbuster 2 Movie, Top wo Nerae! 2 Movie",https://myanimelist.cdn-dena.com/images/anime/1/1911.jpg,Movie,Original,2,Finished Airing,False,"Oct 1, 2006","{'from': '2006-10-01', 'to': '2006-10-01'}",47 min. per ep.,PG-13 - Teens 13 or older,7.52,2833,1594.0,3779,9388,23,,,,"{'Alternative version': [{'mal_id': 949, 'type': 'anime', 'url': 'https://myanimelist.net/anime/949/Top_wo_Nerae_Gunbuster', 'title': 'Top wo Nerae! Gunbuster'}, {'mal_id': 1002, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1002/Top_wo_Nerae_2_Diebuster', 'title': 'Top wo Nerae 2! Diebuster'}]}",,Bandai Visual USA,Gainax,"Comedy, Mecha, Shounen",[],[],47.0,2006.0,7.502396461183517,2587,0.7072955904632519,0.8055408505382037,0.03360306843163852,0.5103250381129211
34830,Dance with Devils: Fortuna,,Dance with Devils -Fortuna-,,https://myanimelist.cdn-dena.com/images/anime/2/86240.jpg,Movie,Original,1,Finished Airing,False,"Nov 4, 2017","{'from': '2017-11-04', 'to': '2017-11-04'}",2 hr.,R - 17+ (violence & profanity),6.92,169,3832.0,3860,8947,33,,,,"{'Prequel': [{'mal_id': 29976, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29976/Dance_with_Devils', 'title': 'Dance with Devils'}]}","DIVE II Entertainment, Avex Pictures",,Brain&#039;s Base,"Harem, Demons, Supernatural, Romance, Vampire, Shoujo",[],"['""KING & QUEEN"" by Wataru Hatano']",120.0,2017.0,6.951110857439617,2515,0.7594366949291589,0.7748367743073937,0.009373684456709856,0.5094035607187766
14837,Dragon Ball Z Movie 14: Kami to Kami,Dragon Ball Z: Battle of Gods,ドラゴンボールZ: 神と神,"Dragon Ball Z 2013, DBZ (2013), Saikyou Shidou",https://myanimelist.cdn-dena.com/images/anime/9/44490.jpg,Movie,Manga,1,Finished Airing,False,"Mar 30, 2013","{'from': '2013-03-30', 'to': '2013-03-30'}",1 hr. 25 min.,PG-13 - Teens 13 or older,7.57,66287,1423.0,903,95471,165,"The story of Dragon Ball Z Movie 14: Kami to Kami was later adapted into the Battle of Gods Saga in Dragon Ball Super. Unlike most other Dragon Ball Z movies, this film is considered part of the anime&#039;s canon. It was also the first Dragon Ball film to be released theatrically in 17 years.",,,"{'Parent story': [{'mal_id': 813, 'type': 'anime', 'url': 'https://myanimelist.net/anime/813/Dragon_Ball_Z', 'title': 'Dragon Ball Z'}], 'Sequel': [{'mal_id': 25389, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25389/Dragon_Ball_Z_Movie_15__Fukkatsu_no_F', 'title': 'Dragon Ball Z Movie 15: Fukkatsu no F'}], 'Alternative version': [{'mal_id': 30694, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30694/Dragon_Ball_Super', 'title': 'Dragon Ball Super'}]}",,Funimation,Toei Animation,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",[],"['""Cha-La Head-Cha-La"" by FLOW']",85.0,2013.0,7.56914695378088,6733,0.8662866313962112,0.6534321510499382,0.023144206932036112,0.5091447864948012
1033,Sennen Joyuu,Millennium Actress,千年女優,"Chiyoko Millennial Actress, Sennen Joyuu Chiyoko",https://myanimelist.cdn-dena.com/images/anime/1/1033.jpg,Movie,Original,1,Finished Airing,False,"Sep 14, 2002","{'from': '2002-09-14', 'to': '2002-09-14'}",1 hr. 27 min.,PG-13 - Teens 13 or older,8.32,38301,226.0,1041,79777,1251,"The film won the awards of Best Animation Film and Fantasia Ground-Breaker at the 2001 Fantasia Film Festival. It was also awarded the Feature Film Award at the 8th Animation Kobe. In 2002, it won the prestigious Ofuji Noburo Award at the Mainichi Film Awards, and was honored with the Orient Express Award at the 2001 Festival de Cine de Sitges in Spain. The film was nominated for four Annie Awards in 2004, including Outstanding Direction and Writing.",,,[],"Bandai Visual, WOWOW, Genco, Kadokawa Shoten, KlockWorx",DreamWorks,Madhouse,"Action, Adventure, Historical, Drama, Romance, Fantasy","['""Chiyoko no Theme Mode-1 (千代子のテーマ MODE-1)"" by Susumu Hirasawa']","['""Rotation [lotus-2]"" by Susumu Hirasawa']",87.0,2002.0,8.316572193970241,6379,0.8086528345388693,0.7248985353802718,0.008672061368632772,0.5089337323249654
20969,Tezuka Osamu no Buddha: Owarinaki Tabi,BUDDHA 2,手塚治虫のブッダ－終わりなき旅－,Osamu Tezuka&#039;s Buddha Movie 2: Endless Trip,https://myanimelist.cdn-dena.com/images/anime/9/55453.jpg,Movie,Manga,1,Finished Airing,False,"Feb 8, 2014","{'from': '2014-02-08', 'to': '2014-02-08'}",1 hr. 25 min.,PG-13 - Teens 13 or older,7.06,601,3351.0,6704,2151,1,,,,"{'Adaptation': [{'mal_id': 1111, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1111/Buddha', 'title': 'Buddha'}], 'Prequel': [{'mal_id': 7014, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7014/Tezuka_Osamu_no_Buddha__Akai_Sabaku_yo_Utsukushiku', 'title': 'Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku'}]}",Tezuka Productions,,Toei Animation,"Historical, Supernatural, Drama",[],"['""Pray"" by Ayumi Hamasaki']",85.0,2014.0,7.051966933881964,917,0.8129771003482813,0.7171342862184578,0.009542073997848356,0.5080856419863138
8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,,映画 クレヨンしんちゃん　嵐を呼ぶ！夕陽のカスカベボーイズ,"Eiga Crayon Shin-chan: Arashi o Yobu! Yuhi no Kasukabe Boys, Crayon Shin-chan: The Storm Called: The Kasukabe Boys of the Evening Sun",https://myanimelist.cdn-dena.com/images/anime/4/22028.jpg,Movie,Manga,1,Finished Airing,False,"Apr 17, 2004","{'from': '2004-04-17', 'to': '2004-04-17'}",1 hr. 37 min.,G - All Ages,7.18,743,2882.0,7288,1630,2,,,,"{'Parent story': [{'mal_id': 966, 'type': 'anime', 'url': 'https://myanimelist.net/anime/966/Crayon_Shin-chan', 'title': 'Crayon Shin-chan'}], 'Prequel': [{'mal_id': 8363, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8363/Crayon_Shin-chan_Movie_11__Arashi_wo_Yobu_Eikou_no_Yakiniku_Road', 'title': 'Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road'}], 'Sequel': [{'mal_id': 8365, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8365/Crayon_Shin-chan_Movie_13__Densetsu_wo_Yobu_Buriburi_3_Pun_Dai_Shingeki', 'title': 'Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki'}]}",TV Asahi,,Shin-Ei Animation,"Action, Adventure, Comedy, Historical, Fantasy, Seinen",[],[],97.0,2004.0,7.159085196502084,691,0.7768001690732471,0.7531321686959591,0.006426867486786099,0.5069985377344776
1364,Detective Conan Movie 05: Countdown to Heaven,Case Closed Movie 5: Countdown to Heaven,名探偵コナン 天国へのカウントダウン,Meitantei Conan: Tengoku e no Count Down,https://myanimelist.cdn-dena.com/images/anime/9/20105.jpg,Movie,Manga,1,Finished Airing,False,"Apr 21, 2001","{'from': '2001-04-21', 'to': '2001-04-21'}",1 hr. 40 min.,PG-13 - Teens 13 or older,8.24,20250,274.0,1991,33141,34,,,,"{'Adaptation': [{'mal_id': 109214, 'type': 'manga', 'url': 'https://myanimelist.net/manga/109214/Detective_Conan__Countdown_to_Heaven', 'title': 'Detective Conan: Countdown to Heaven'}], 'Parent story': [{'mal_id': 235, 'type': 'anime', 'url': 'https://myanimelist.net/anime/235/Detective_Conan', 'title': 'Detective Conan'}]}",,Funimation,TMS Entertainment,"Adventure, Police, Comedy, Mystery, Shounen",[],"['""Always"" by Mai Kuraki']",100.0,2001.0,8.233924757771561,4551,0.8172843548624864,0.6739897653079231,0.04403386500771786,0.5066516351087821
33190,Planetarian: Hoshi no Hito,,planetarian～星の人～,,https://myanimelist.cdn-dena.com/images/anime/10/79771.jpg,Movie,Visual novel,1,Finished Airing,False,"Sep 3, 2016","{'from': '2016-09-03', 'to': '2016-09-03'}",1 hr. 57 min.,PG-13 - Teens 13 or older,8.02,5047,536.0,2665,20135,95,,,,"{'Adaptation': [{'mal_id': 20963, 'type': 'manga', 'url': 'https://myanimelist.net/manga/20963/Planetarian__Chiisana_Hoshi_no_Yume', 'title': 'Planetarian: Chiisana Hoshi no Yume'}], 'Prequel': [{'mal_id': 33091, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33091/Planetarian__Chiisana_Hoshi_no_Yume', 'title': 'Planetarian: Chiisana Hoshi no Yume'}]}",Visual Art&#039;s,,David Production,"Sci-Fi, Drama",[],"['""Hoshi no Fune (星の舟)"" by Lia']",117.0,2016.0,8.00025428806125,3693,0.7753358335030391,0.7403388035997883,0.01608120117872679,0.5054794266329129
83,Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report,,機動戦士ガンダム 第08MS小隊 ミラーズ・リポート,Kidou Senshi Gundam: Dai 08 MS Shotai - Miller&#039;s Report,https://myanimelist.cdn-dena.com/images/anime/4/16057.jpg,Movie,Original,1,Finished Airing,False,"Aug 1, 1998","{'from': '1998-08-01', 'to': '1998-08-01'}",52 min.,PG-13 - Teens 13 or older,6.92,4804,3852.0,3782,9360,3,,,,"{'Full story': [{'mal_id': 81, 'type': 'anime', 'url': 'https://myanimelist.net/anime/81/Mobile_Suit_Gundam__The_08th_MS_Team', 'title': 'Mobile Suit Gundam: The 08th MS Team'}]}","Sotsu, Atelier Musa",Bandai Entertainment,Sunrise,"Military, Sci-Fi, Drama, Romance, Mecha",[],"['""Eien no Tobira (Gateway to Forever)"" by Chihiro Yonekura']",52.0,1998.0,6.9217065294965865,2582,0.7449335087607178,0.772013410975825,0.0136956826792647,0.5051120587972165
