anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity_rank,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year,weighted_avg,popularity_score,normalized_weight,normalized_popularity,normalized_fav,final_score
10260,Eiyuu Densetsu: Sora no Kiseki The Animation,Legend of the Heroes: Trails in the Sky,英雄伝説 空の軌跡 THE ANIMATION,,https://myanimelist.cdn-dena.com/images/anime/11/35775.jpg,OVA,Game,2,Finished Airing,False,"Oct 10, 2011 to Jan 28, 2012","{'from': '2011-10-10', 'to': '2012-01-28'}",43 min. per ep.,PG-13 - Teens 13 or older,6.72,3760,4654.0,3460,11589,31,,,,"{'Adaptation': [{'mal_id': 17390, 'type': 'manga', 'url': 'https://myanimelist.net/manga/17390/Eiyuu_Densetsu__Sora_no_Kiseki', 'title': 'Eiyuu Densetsu: Sora no Kiseki'}], 'Character': [{'mal_id': 21427, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21427/Minna_Atsumare_Falcom_Gakuen', 'title': 'Minna Atsumare! Falcom Gakuen'}, {'mal_id': 25999, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25999/Minna_Atsumare_Falcom_Gakuen_SC', 'title': 'Minna Atsumare! Falcom Gakuen SC'}]}","Nihon Falcom, Bushiroad, Showgate",Sentai Filmworks,Kinema Citrus,"Action, Adventure, Fantasy","['""Gin no Ishi, Kin no Tsubasa (銀の意志 金の翼)"" by Kanako Kotera']","['""Harmonia (ハルモニア)"" by Choucho']",43.0,2011.0,6.72734943540188,2873,0.7826135860199472,0.7978648314805012,0.03823378081294729,0.5341750254434205
1276,Ys,,Ys イース,Ancient Books of Ys,https://myanimelist.cdn-dena.com/images/anime/9/23207.jpg,OVA,Game,7,Finished Airing,False,"Nov 21, 1989 to Sep 5, 1991","{'from': '1989-11-21', 'to': '1991-09-05'}",26 min. per ep.,PG-13 - Teens 13 or older,6.57,1798,5354.0,4807,5208,13,,,,"{'Adaptation': [{'mal_id': 95699, 'type': 'manga', 'url': 'https://myanimelist.net/manga/95699/Ys', 'title': 'Ys'}], 'Sequel': [{'mal_id': 1277, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1277/Ys__Tenkuu_no_Shinden_-_Adol_Christine_no_Bouken', 'title': 'Ys: Tenkuu no Shinden - Adol Christine no Bouken'}], 'Character': [{'mal_id': 21427, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21427/Minna_Atsumare_Falcom_Gakuen', 'title': 'Minna Atsumare! Falcom Gakuen'}, {'mal_id': 23825, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23825/Ys_IV__The_Dawn_of_Ys', 'title': 'Ys IV: The Dawn of Ys'}]}","Starchild Records, Nihon Falcom",Media Blasters,Tokyo Kids,"Adventure, Demons, Drama, Fantasy, Magic",[],"['""Endless History (The Morning Grow)"" by Sound Team JDK']",26.0,1989.0,6.5928497474453405,1827,0.7970568652136496,0.773866243162167,0.047523270499087895,0.5340873050287185
7411,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,Kanojo x Kanojo x Kanojo,彼女×彼女×彼女～三姉妹とのドキドキ共同生活～,,https://myanimelist.cdn-dena.com/images/anime/2/17720.jpg,OVA,Visual novel,3,Finished Airing,False,"Dec 25, 2009 to May 20, 2011","{'from': '2009-12-25', 'to': '2011-05-20'}",29 min. per ep.,Rx - Hentai,7.53,10221,,2596,21169,326,"In 2013, the 3 episodes were released as a movie with approximately 1 minute of new content.",,,[],"Milky Animation Label, MS Pictures",Kitty Media,Studio Eromatick,"Harem, Hentai",[],[],29.0,2009.0,7.524900573650932,3763,0.8809594514445982,0.7218104817363685,0.009588848870386829,0.5320783980769467
1488,Area 88,,エリア88,Area 88 OVA,https://myanimelist.cdn-dena.com/images/anime/11/2856.jpg,OVA,Manga,3,Finished Airing,False,"Feb 5, 1985 to Jun 15, 1986","{'from': '1985-02-05', 'to': '1986-06-15'}",1 hr. 5 min. per ep.,R+ - Mild Nudity,7.64,3312,1236.0,3812,9191,138,,,,"{'Adaptation': [{'mal_id': 3965, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3965/Area_88', 'title': 'Area 88'}], 'Alternative version': [{'mal_id': 284, 'type': 'anime', 'url': 'https://myanimelist.net/anime/284/Area_88_TV', 'title': 'Area 88 (TV)'}, {'mal_id': 33232, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33232/Area_88_Movie', 'title': 'Area 88 Movie'}]}",,"ADV Films, Central Park Media",Studio Pierrot,"Action, Military, Adventure, Drama, Romance","['#1: ""How Far to Paradise"" by Derek Jackson', '#2: ""Sabaku no Illusion"" by Shima Kitahara (ep 3)']","['#1: ""「悲しみのＤｅｓｔｉｎｙ」 (Kanashimi no Destiny)"" by MIO', '#2: ""So Long My Love"" by Shima Kitahara (ep 3)']",65.0,1985.0,7.621350768068949,2556,0.8650706678670956,0.7109581789306512,0.033490808737546195,0.5311414863266467
4017,Magical Moe,Magical Moe,Magicalもえ,マジカルもえ,https://myanimelist.cdn-dena.com/images/anime/11/7289.jpg,OVA,Original,1,Finished Airing,False,"Aug 24, 2007","{'from': '2007-08-24', 'to': '2007-08-24'}",24 min.,Rx - Hentai,5.31,308,,8064,1121,5,,,,[],Animac,,Blue Cat,"Hentai, Magic",[],[],24.0,2007.0,5.725119658458962,432,0.7826051068689452,0.7889535909652374,0.03647504560550073,0.5306511353350956
2146,Canary,,カナリア,,https://myanimelist.cdn-dena.com/images/anime/1/2292.jpg,OVA,Visual novel,1,Finished Airing,False,"Mar 22, 2002","{'from': '2002-03-22', 'to': '2002-03-22'}",24 min.,PG-13 - Teens 13 or older,4.78,577,9212.0,7634,1373,0,,,,[],,,SOEISHINSHA,"Fantasy, Music, Romance, School",[],[],24.0,2002.0,5.108462068908799,572,0.8318020509901507,0.7472207517204871,0.02074933345806633,0.5279248049356723
9515,Highschool of the Dead: Drifters of the Dead,,学園黙示録 HIGHSCHOOL OF THE DEAD ドリフターズ・オブ・ザ・デッド,"High School of the Dead OVA, Gakuen Mokushiroku: Highschool of the Dead, HOTD, HSOTD, Drifters of the Dead",https://myanimelist.cdn-dena.com/images/anime/6/71892.jpg,OVA,Manga,1,Finished Airing,False,"Apr 26, 2011","{'from': '2011-04-26', 'to': '2011-04-26'}",16 min.,R+ - Mild Nudity,6.75,114389,4529.0,454,176439,300,,,,"{'Parent story': [{'mal_id': 8074, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8074/Highschool_of_the_Dead', 'title': 'Highschool of the Dead'}]}",Showgate,Sentai Filmworks,Madhouse,"Ecchi, Comedy, Supernatural","['""HIGHSCHOOL OF THE DEAD"" by Kishida Kyoudan & The Akeboshi Rockets']","['""Best friends"" by Maon Kurosaki']",16.0,2011.0,6.750221583039866,7997,0.8650028296738033,0.6782248103052761,0.04542775620936433,0.5242562807421864
1609,Mai-Otome Zwei,My-Otome Zwei,舞-乙HiME ZWEI,My Otome Zwei,https://myanimelist.cdn-dena.com/images/anime/8/7222.jpg,OVA,Original,4,Finished Airing,False,"Nov 24, 2006 to Aug 24, 2007","{'from': '2006-11-24', 'to': '2007-08-24'}",30 min. per ep.,R+ - Mild Nudity,7.34,8915,2281.0,2993,15788,25,,,,"{'Adaptation': [{'mal_id': 25144, 'type': 'manga', 'url': 'https://myanimelist.net/manga/25144/My_Otome_Zwei', 'title': 'My Otome Zwei'}], 'Prequel': [{'mal_id': 99, 'type': 'anime', 'url': 'https://myanimelist.net/anime/99/Mai-Otome', 'title': 'Mai-Otome'}], 'Side story': [{'mal_id': 6199, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6199/Mai-Otome_Zwei_Special', 'title': 'Mai-Otome Zwei Special'}]}","Bandai Visual, Lantis","Funimation, Bandai Entertainment",Sunrise,"Action, Magic",[],"['#1: ""Believe ~Eien no Kizuna~"" by Mika Kikuchi (ep 1)', '#2: ""storm"" by Ami Koshimizu (ep 2)', '#3: ""Egao no Iro wa Niji no Iro"" by Yukana (ep 3)']",30.0,2006.0,7.336269419928037,3330,0.8505917391078446,0.6998411858125994,0.02609102390195987,0.5202529031113934
1026,Yakumo Tatsu,Eight Clouds Rising,八雲立つ,,https://myanimelist.cdn-dena.com/images/anime/5/17266.jpg,OVA,Manga,2,Finished Airing,False,"Oct 25, 1997 to Nov 25, 1997","{'from': '1997-10-25', 'to': '1997-11-25'}",29 min. per ep.,PG-13 - Teens 13 or older,6.19,974,6815.0,6139,2787,2,,,,"{'Adaptation': [{'mal_id': 1707, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1707/Yakumo_Tatsu', 'title': 'Yakumo Tatsu'}]}",Bandai Visual,Media Blasters,Studio Pierrot,"Adventure, Supernatural, Historical, Horror, Shoujo",[],"['""Harukanaru Ohokoku (Faraway)"" by Saori Ishizuka']",29.0,1997.0,6.2657624028410215,1143,0.8388849042293383,0.6929592376919005,0.03384629776883858,0.5166778450977255
746,Papa to Kiss in the Dark,Papa to Kiss in the Dark,パパとKISS IN THE DARK,"Papato: Kiss in the Dark, Papa and Heart: Kiss in the Dark",https://myanimelist.cdn-dena.com/images/anime/5/11100.jpg,OVA,Light novel,2,Finished Airing,False,"Nov 23, 2005 to Dec 21, 2005","{'from': '2005-11-23', 'to': '2005-12-21'}",30 min. per ep.,R+ - Mild Nudity,6.38,20830,,1967,34058,158,,,,"{'Adaptation': [{'mal_id': 24748, 'type': 'manga', 'url': 'https://myanimelist.net/manga/24748/Papa_to_Kiss_in_the_Dark', 'title': 'Papa to Kiss in the Dark'}]}","Hakusensha, Three Fat Samurai, Sol Blade",,TNK,"Comedy, Drama, Romance, Yaoi",[],"['""Close to you"" by It&#039;s']",30.0,2005.0,6.38297987676308,4581,0.765214470422074,0.7741309334745016,0.02627812339211376,0.5166557640052675
36755,Juvenile Pornography The Animation,,ジュヴナイル・ポルノグラフィ THE ANIMATION,,https://myanimelist.cdn-dena.com/images/anime/6/88882.jpg,OVA,Manga,1,Finished Airing,False,"Dec 1, 2017","{'from': '2017-12-01', 'to': '2017-12-01'}",16 min.,Rx - Hentai,6.49,682,,7015,1872,6,,,,"{'Adaptation': [{'mal_id': 109918, 'type': 'manga', 'url': 'https://myanimelist.net/manga/109918/Juvenile_Pornography', 'title': 'Juvenile Pornography'}]}",BOOTLEG,,Office Takeout,Hentai,[],[],16.0,2017.0,6.555689028965802,793,0.8981962093818339,0.6286394917946003,0.03202207773983816,0.5144230670423698
36010,Heartful Maman The Animation,,は~とふるママン THE ANIMATION,,https://myanimelist.cdn-dena.com/images/anime/8/87458.jpg,OVA,Visual novel,1,Finished Airing,False,"Oct 27, 2017","{'from': '2017-10-27', 'to': '2017-10-27'}",25 min.,Rx - Hentai,6.58,821,,6670,2182,5,,,,[],Pink Pineapple,,"G-Lam, Studio CA",Hentai,[],[],25.0,2017.0,6.626003062596371,929,0.7507440392823888,0.7899241221104641,0.016109266102249872,0.5137365510733839
8456,Queen&#039;s Blade: Utsukushiki Toushitachi,Queen&#039;s Blade: Beautiful Warriors,クイーンズブレイド 美しき闘士たち,"Queen&#039;s Blade OVA, Utsukushiki Toshi-tachi, Utsukushiki Toushi-tachi, Queen&#039;s Blade: Beautiful Fighters",https://myanimelist.cdn-dena.com/images/anime/11/34325.jpg,OVA,Other,6,Finished Airing,False,"Aug 8, 2010 to Mar 13, 2011","{'from': '2010-08-08', 'to': '2011-03-13'}",29 min. per ep.,R+ - Mild Nudity,6.69,5369,4814.0,3197,13979,21,,,,"{'Prequel': [{'mal_id': 6633, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6633/Queens_Blade__Gyokuza_wo_Tsugu_Mono', 'title': 'Queen&#039;s Blade: Gyokuza wo Tsugu Mono'}], 'Sequel': [{'mal_id': 10924, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10924/Queens_Blade_OVA', 'title': 'Queen&#039;s Blade OVA'}, {'mal_id': 16363, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16363/Vanquished_Queens', 'title': 'Vanquished Queens'}]}","Genco, Media Factory, AT-X, Hobby Japan","Sentai Filmworks, NYAV Post",Arms,"Action, Adventure, Ecchi, Fantasy",[],"['""Bitoushi Carnival ~Taoreru Toki wa Maemuki ni~ (美闘士カーニバル～たおれる時は前向きに～)"" by All 19 Beautiful Warriors']",29.0,2010.0,6.69573575071334,3122,0.743502294987618,0.7790718193047468,0.03355629355910005,0.5135230345909835
23985,Futari Ecchi (2014),,ふたりエッチ,The One And Only Step Up Love Story,https://myanimelist.cdn-dena.com/images/anime/10/67563.jpg,OVA,Manga,3,Finished Airing,False,"Oct 10, 2014","{'from': '2014-10-10', 'to': '2014-10-10'}",26 min. per ep.,R+ - Mild Nudity,6.37,1923,6121.0,4853,5038,2,,,,"{'Adaptation': [{'mal_id': 318, 'type': 'manga', 'url': 'https://myanimelist.net/manga/318/Futari_Ecchi', 'title': 'Futari Ecchi'}], 'Prequel': [{'mal_id': 382, 'type': 'anime', 'url': 'https://myanimelist.net/anime/382/Futari_Ecchi', 'title': 'Futari Ecchi'}]}",,,Production Reed,"Comedy, Ecchi, Romance, Seinen, Slice of Life",[],[],26.0,2014.0,6.401324182229985,1797,0.8244472588070708,0.685283218634198,0.04179802610037888,0.5120044061687438
7583,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,,ワルキューレ調教・ザーメンタンクの戦乙女10人姉妹,,https://myanimelist.cdn-dena.com/images/anime/4/18212.jpg,OVA,Visual novel,2,Finished Airing,False,"Dec 21, 2009 to Mar 26, 2010","{'from': '2009-12-21', 'to': '2010-03-26'}",30 min. per ep.,Rx - Hentai,6.48,1206,,5771,3275,6,,,,"{'Adaptation': [{'mal_id': 78997, 'type': 'manga', 'url': 'https://myanimelist.net/manga/78997/Valkyrie_Choukyou_Semen_Tank_no_Ikusa_Otome_10-nin_Shimai__Seishi_wo_Hossuru_Megami_no_Shikyuu', 'title': 'Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai: Seishi wo Hossuru Megami no Shikyuu'}]}",,,PoRO,Hentai,[],[],30.0,2009.0,6.52009863755839,1310,0.7796774567279787,0.7561319922357509,0.014762149773141869,0.5116886275831676
34639,Ero Semi: Ecchi ni Yaruki ni ABC - The Animation,,えろゼミ ～エッチにヤルきにABC～ THE ANIMATION,Ero Zemi: Ecchi ni Yaruki ni ABC,https://myanimelist.cdn-dena.com/images/anime/2/83562.jpg,OVA,Visual novel,1,Finished Airing,False,"Mar 31, 2017","{'from': '2017-03-31', 'to': '2017-03-31'}",26 min.,Rx - Hentai,6.72,723,,6240,2671,9,,,,"{'Adaptation': [{'mal_id': 101535, 'type': 'manga', 'url': 'https://myanimelist.net/manga/101535/Ero_Semi__Ecchi_ni_Yaruki_ni_ABC', 'title': 'Ero Semi: Ecchi ni Yaruki ni ABC'}]}",Pink Pineapple,,Seven,Hentai,[],[],26.0,2017.0,6.754470012941988,1103,0.7348119086065339,0.7789835892006353,0.03495953973525422,0.5110891623889997
2782,Fire Emblem,Fire Emblem,ファイアーエムブレム,,https://myanimelist.cdn-dena.com/images/anime/11/20028.jpg,OVA,Game,2,Finished Airing,False,"Jan 26, 1996 to Apr 26, 1996","{'from': '1996-01-26', 'to': '1996-04-26'}",27 min. per ep.,PG-13 - Teens 13 or older,5.82,3391,7756.0,4206,7292,27,,,,"{'Adaptation': [{'mal_id': 1306, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1306/Fire_Emblem__Ankokuryuu_to_Hikari_no_Tsurugi', 'title': 'Fire Emblem: Ankokuryuu to Hikari no Tsurugi'}]}",KSS,ADV Films,Studio Fantasia,"Action, Adventure, Fantasy, Magic, Shounen",[],[],27.0,1996.0,5.853906852091452,2238,0.7782304146394519,0.7391035821422269,0.02602553908040601,0.5093086468344881
16251,Shinkai no Kantai: Submarine 707,,深海の艦隊 サブマリン707,Undersea Fleet Submarine 707F,https://myanimelist.cdn-dena.com/images/anime/6/43741.jpg,OVA,Manga,1,Finished Airing,False,"Jan 10, 1997","{'from': '1997-01-10', 'to': '1997-01-10'}",46 min.,None,5.73,120,7936.0,9879,412,0,,,,"{'Adaptation': [{'mal_id': 47174, 'type': 'manga', 'url': 'https://myanimelist.net/manga/47174/Submarine_707', 'title': 'Submarine 707'}], 'Prequel': [{'mal_id': 1582, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1582/Submarine_707R', 'title': 'Submarine 707R'}]}",,,"J.C.Staff, Toei Animation","Action, Adventure, Military, Sci-Fi",[],[],46.0,1997.0,6.308949184778441,51,0.9083224219700168,0.6277571907534851,0.005154590953739651,0.5086072872134897
31980,Okusama ga Seitokaichou! OVA,My Wife is the Student Council President OVA,おくさまが生徒会長！OAD,Okusama ga Seitokaichou! OAD,https://myanimelist.cdn-dena.com/images/anime/12/78265.jpg,OVA,Manga,1,Finished Airing,False,"Jan 27, 2016","{'from': '2016-01-27', 'to': '2016-01-27'}",10 min.,R+ - Mild Nudity,6.89,13270,3958.0,2435,23727,18,,,,"{'Adaptation': [{'mal_id': 49967, 'type': 'manga', 'url': 'https://myanimelist.net/manga/49967/Okusama_ga_Seitokaichou', 'title': 'Okusama ga Seitokaichou!'}], 'Parent story': [{'mal_id': 28819, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28819/Okusama_ga_Seitokaichou', 'title': 'Okusama ga Seitokaichou!'}], 'Other': [{'mal_id': 32625, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32625/Okusama_ga_Seitokaichou_OVA__Okusama_Gekijou', 'title': 'Okusama ga Seitokaichou! OVA: Okusama Gekijou'}]}",,,Seven,"Comedy, Romance, Ecchi, Shounen",[],"['""Ren×Ai＝Equation (恋×愛＝イクエイション)"" by Ui Wakana (Ayana Taketatsu)']",10.0,2016.0,6.890850323160154,3959,0.7550746608852845,0.7671607552496913,0.01579119696898826,0.5075487823243081
1910,Master Keaton OVA,,マスターキートン,,https://myanimelist.cdn-dena.com/images/anime/9/14522.jpg,OVA,Manga,15,Finished Airing,False,"Dec 21, 1999 to Jun 20, 2000","{'from': '1999-12-21', 'to': '2000-06-20'}",24 min. per ep.,R - 17+ (violence & profanity),7.88,1493,742.0,5127,4421,5,,,,"{'Adaptation': [{'mal_id': 848, 'type': 'manga', 'url': 'https://myanimelist.net/manga/848/Master_Keaton', 'title': 'Master Keaton'}], 'Prequel': [{'mal_id': 1483, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1483/Master_Keaton', 'title': 'Master Keaton'}]}","VAP, Shogakukan Productions",Geneon Entertainment USA,Madhouse,"Adventure, Mystery","['""Opening Theme"" by Kuniaki Haishima']","['#1: ""A Sigh"" by KneuKid Romance (eps 1-2)', '#2: ""From Beginning"" by Kuniaki Haishima (eps 3-15)']",24.0,1999.0,7.824989843472226,1645,0.8505393629006481,0.6597847185459679,0.023845830020113198,0.5062760707840207
6641,Tonari no 801-chan R,,となりの801ちゃんR,,https://myanimelist.cdn-dena.com/images/anime/13/17047.jpg,OVA,4-koma manga,1,Finished Airing,False,"Sep 10, 2009","{'from': '2009-09-10', 'to': '2009-09-10'}",1 min.,G - All Ages,5.93,1016,7511.0,6590,2270,0,,,,"{'Adaptation': [{'mal_id': 12097, 'type': 'manga', 'url': 'https://myanimelist.net/manga/12097/Tonari_no_801-chan', 'title': 'Tonari no 801-chan'}]}",,,A-1 Pictures,"Comedy, Music",[],[],1.0,2009.0,6.0262086206552485,957,0.8259916918781061,0.6995764955002647,0.007353009963047851,0.5058639951226681
1151,Dominion,,ドミニオン,Dominion Tank Police,https://myanimelist.cdn-dena.com/images/anime/8/60807.jpg,OVA,Manga,4,Finished Airing,False,"May 27, 1988 to Aug 11, 1989","{'from': '1988-05-27', 'to': '1989-08-11'}",36 min. per ep.,PG-13 - Teens 13 or older,7.03,4693,3449.0,3722,9711,43,,,,"{'Adaptation': [{'mal_id': 3395, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3395/Dominion', 'title': 'Dominion'}], 'Sequel': [{'mal_id': 1152, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1152/New_Dominion_Tank_Police', 'title': 'New Dominion Tank Police'}], 'Spin-off': [{'mal_id': 2181, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2181/TANK_SWAT_01', 'title': 'TANK S.W.A.T. 01'}]}",Toshiba Entertainment,Central Park Media,Agent 21,"Sci-Fi, Comedy, Police, Mecha","['""Cherry Moon de Odorasete (チェリームーンで踊らせて)"" by Shoujo-Tai']","['""Hoshi no Orgel (星のオルゴール)"" by Shoujo-Tai']",36.0,1988.0,7.029451037064732,2635,0.8765224077873031,0.6303158637727193,0.021563216240235748,0.5043724909740852
3111,Nasu: Suitcase no Wataridori,Nasu: A Migratory Bird with Suitcase,茄子 スーツケースの渡り鳥,"Nasu 2, Nasu: Migratory Bird&#039;s Suitcase",https://myanimelist.cdn-dena.com/images/anime/12/4737.jpg,OVA,Manga,1,Finished Airing,False,"Oct 24, 2007","{'from': '2007-10-24', 'to': '2007-10-24'}",54 min.,PG-13 - Teens 13 or older,7.21,1061,2782.0,6570,2293,1,"The film won the best OVA award at the 7th Tokyo Anime Awards, held at the 2008 Tokyo International Anime Fair.",,,"{'Adaptation': [{'mal_id': 1245, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1245/Nasu', 'title': 'Nasu'}], 'Prequel': [{'mal_id': 1209, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1209/Nasu__Andalusia_no_Natsu', 'title': 'Nasu: Andalusia no Natsu'}]}",,,Madhouse,"Drama, Seinen, Sports",[],"['""自転車ショー歌 (Bicycle Show Song)"" by Kiyoshirou Imawano']",54.0,2007.0,7.192229819682392,966,0.6826736534861504,0.8152461619904712,0.029374619954160627,0.5040071636921581
34152,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,,スーパーダンガンロンパ2.5 狛枝凪斗と世界の破壊者,Super Danganronpa 2.5: Nagito Komaeda and the Destroyer of the World,https://myanimelist.cdn-dena.com/images/anime/10/83150.jpg,OVA,Original,1,Finished Airing,False,"Jan 12, 2017","{'from': '2017-01-12', 'to': '2017-01-12'}",25 min.,R - 17+ (violence & profanity),7.4,15423,2049.0,2044,31844,276,,,,"{'Sequel': [{'mal_id': 32189, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32189/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Mirai-hen', 'title': 'Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen'}, {'mal_id': 34103, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34103/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Kibou-hen', 'title': 'Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen'}], 'Prequel': [{'mal_id': 33028, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33028/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Zetsubou-hen', 'title': 'Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen'}]}",,,Lerche,"Action, Mystery, Horror, Psychological",[],[],25.0,2017.0,7.397446938133819,4473,0.9141396029626185,0.6056996647256044,0.006080733430001404,0.5035536003690141
24641,Baku Ane: Otouto Shibocchau zo! The Animation,,ばくあね 弟しぼっちゃうぞ! THE ANIMATION,,https://myanimelist.cdn-dena.com/images/anime/4/63429.jpg,OVA,Visual novel,1,Finished Airing,False,"Aug 29, 2014","{'from': '2014-08-29', 'to': '2014-08-29'}",33 min.,Rx - Hentai,7.5,6175,,3193,14009,225,"A director&#039;s cut was released in September 2017 which contains 5 minutes of additional footage, making a total runtime of 38 minutes.",,,"{'Adaptation': [{'mal_id': 79863, 'type': 'manga', 'url': 'https://myanimelist.net/manga/79863/Baku_Ane__Otouto_Shibocchau_zo', 'title': 'Baku Ane: Otouto Shibocchau zo!'}], 'Sequel': [{'mal_id': 36225, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36225/Baku_Ane_2__Otouto_Ippai_Shibocchau_zo_The_Animation', 'title': 'Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation'}]}",Pink Pineapple,,Seven,Hentai,[],"['""All the Reasons"" by Takayuki Ohara (大原貴幸)']",33.0,2014.0,7.492090648709364,3128,0.8866712249971467,0.6280218810658197,0.010440151550587026,0.5032939750124726
8339,Kachou no Koi,,課長の恋,,https://myanimelist.cdn-dena.com/images/anime/4/21953.jpg,OVA,Manga,1,Finished Airing,False,"Mar 26, 2010","{'from': '2010-03-26', 'to': '2010-03-26'}",30 min.,R+ - Mild Nudity,6.36,4356,,3886,8766,14,,,,"{'Adaptation': [{'mal_id': 91704, 'type': 'manga', 'url': 'https://myanimelist.net/manga/91704/Kachou_no_Koi', 'title': 'Kachou no Koi'}]}",DAX Production,,Panda Factory,"Comedy, Romance, Yaoi",[],[],30.0,2010.0,6.374445426537535,2491,0.7434955154083609,0.7654843832715723,0.014023106787034006,0.5025909918040993
4496,Zero Sum Game: Sex Crime,Zero Sum Game,ZERO SUM GAME -SEX CRIME-,Sex Crime: Zero Sum Game,https://myanimelist.cdn-dena.com/images/anime/4/22296.jpg,OVA,Manga,1,Finished Airing,False,"Oct 25, 2001","{'from': '2001-10-25', 'to': '2001-10-25'}",30 min.,Rx - Hentai,5.25,491,,7515,1456,4,,,,"{'Adaptation': [{'mal_id': 35041, 'type': 'manga', 'url': 'https://myanimelist.net/manga/35041/Sex_Crime', 'title': 'Sex Crime'}]}",Blue Eyes,,Green Bunny,Hentai,[],[],30.0,2001.0,5.546732353047812,612,0.737701811061761,0.7671607552496913,0.017933486131250294,0.5025226973060919
8756,Bishoujo Senshi Sailor Moon Memorial,Pretty Soldier Sailor Moon Memorial,美少女戦士セーラームーン メモリアル,,https://myanimelist.cdn-dena.com/images/anime/6/46773.jpg,OVA,Manga,5,Finished Airing,False,"Aug 7, 1998 to May 21, 1999","{'from': '1998-08-07', 'to': '1999-05-21'}",1 hr. 30 min. per ep.,PG-13 - Teens 13 or older,7.44,3643,1840.0,3718,9758,34,,,,"{'Full story': [{'mal_id': 530, 'type': 'anime', 'url': 'https://myanimelist.net/anime/530/Bishoujo_Senshi_Sailor_Moon', 'title': 'Bishoujo Senshi Sailor Moon'}], 'Sequel': [{'mal_id': 532, 'type': 'anime', 'url': 'https://myanimelist.net/anime/532/Bishoujo_Senshi_Sailor_Moon_S', 'title': 'Bishoujo Senshi Sailor Moon S'}, {'mal_id': 740, 'type': 'anime', 'url': 'https://myanimelist.net/anime/740/Bishoujo_Senshi_Sailor_Moon_R', 'title': 'Bishoujo Senshi Sailor Moon R'}, {'mal_id': 996, 'type': 'anime', 'url': 'https://myanimelist.net/anime/996/Bishoujo_Senshi_Sailor_Moon__Sailor_Stars', 'title': 'Bishoujo Senshi Sailor Moon: Sailor Stars'}, {'mal_id': 1239, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1239/Bishoujo_Senshi_Sailor_Moon_SuperS', 'title': 'Bishoujo Senshi Sailor Moon SuperS'}]}",,,Toei Animation,"Demons, Magic, Romance, Shoujo",[],[],90.0,1998.0,7.428343259591573,2641,0.7739068395412223,0.7427210164107995,0.005519434959539736,0.5023086060008153
9855,Shujii no Inbou,,主治医の淫謀,,https://myanimelist.cdn-dena.com/images/anime/8/27270.jpg,OVA,Visual novel,2,Finished Airing,False,"Feb 11, 2011 to May 13, 2011","{'from': '2011-02-11', 'to': '2011-05-13'}",30 min. per ep.,Rx - Hentai,5.44,373,,7975,1166,3,,,,[],Digital Works,,Y.O.U.C,Hentai,[],[],30.0,2011.0,5.770589472835638,460,0.76664416502058,0.7404270337038998,0.014762149773141869,0.5022050050042152
